lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 156,0.019857662378668817,0.010805785544088892,0.0070481662714927265,0.005670933430853023,0.004490851525579398
lag 157,0.018375402436707697,0.011160081312754578,0.007773141680224819,0.006076975313200657,0.004577900698327947
lag 158,0.018850260449695413,0.010142578202231417,0.007979206084780076,0.005435425279109774,0.004495285827362417
lag 159,0.020101324242629826,0.010246872029036404,0.006889050261853139,0.005317978410380538,0.00486639722606763
lag 160,0.018616794904346038,0.010552829248332306,0.007702264388536225,0.0056188529432171334,0.004944070567094943
lag 161,0.019065523827240857,0.011230242736411308,0.007373479696152953,0.005299115150947634,0.004534557994631383
lag 162,0.01884705002309589,0.011128232201926538,0.007357751899904221,0.005412805331005737,0.004367398336312638
lag 163,0.02022903066356359,0.010212353260694688,0.006465363625299695,0.005790365654782057,0.004504103941013711
lag 164,0.018529683421123017,0.010762945150377564,0.007847664782743055,0.005800063208791841,0.004755489069558709
lag 165,0.018227239120566004,0.010913478601424486,0.007569356726322003,0.005349333355934928,0.00478827717791593
lag 166,0.019033727396361833,0.010331920824483774,0.008063031721262324,0.005346378741184139,0.004834740022769632
lag 167,0.019867677402763483,0.010560230300285583,0.007543608727115231,0.00541324963130676,0.004273114200215148
lag 168,0.018328204463177903,0.009785602479895024,0.007113858015559439,0.005725194074803702,0.004973338498991206
lag 169,0.02032216682456487,0.011556305909604237,0.007380624016633961,0.005955405666353714,0.004420991355758643
lag 170,0.019669010058518316,0.01027086515939872,0.007516542580772327,0.00588593300885938,0.004342439903643311
lag 171,0.018713287682797827,0.010516622581382976,0.0075032207712368406,0.006107584800878127,0.004581434027961549
lag 172,0.019113494489387876,0.011248788306568705,0.007168014495818312,0.005710713521169918,0.004154694567883836
lag 173,0.017773047908133742,0.011048210689297481,0.0068624120351260184,0.005776956045272202,0.0043069130959211875
lag 174,0.019137856851179913,0.010554666980449854,0.007658055448733271,0.005725181870669353,0.004461978185968196
lag 175,0.01886700929336778,0.010683525815016288,0.007106253901203491,0.00573587115847765,0.004229728834428519
lag 176,0.0187537653367266,0.010998685939089812,0.007447318916511255,0.005791392506953705,0.004645685174139858
lag 177,0.01820730879222706,0.009776935227765753,0.007508755343248199,0.005787580647103068,0.004396904168336396
lag 178,0.018465615362176804,0.009824989304466625,0.0073272414727639755,0.005573507469946651,0.004328146142275392
lag 179,0.018543532478191984,0.010017455295564063,0.007306214742668583,0.005744024271688823,0.004557485169413933
lag 180,0.01863101428734415,0.010328795112051531,0.0074487154742370245,0.005535396391520852,0.004677776574041488
lag 181,0.01660920572455767,0.011045228015333714,0.007879030958828317,0.005100420865425486,0.004696718705563567
lag 182,0.01811158412250973,0.01105529158911977,0.007333399764965157,0.00555777935490323,0.004666158456573008
lag 183,0.0192895204174581,0.010382036482790567,0.007338076216479829,0.005502401428792464,0.004959160761620085
lag 184,0.018491851240254892,0.01158089392105729,0.007184737369078286,0.005548352727123769,0.004244908202663081
lag 185,0.018970172188996496,0.010225403350375195,0.006695699287249534,0.006027056214982764,0.004786396341435003
lag 186,0.01885971571112882,0.01072739626849289,0.0071907002542483806,0.005207461023628251,0.005043519109169653
lag 187,0.017791565068131277,0.010659664717692708,0.008092816202361852,0.00585746218827957,0.004439997016819571
lag 188,0.019817590670109034,0.010590895800060014,0.0072121268669084,0.005758244100207598,0.004438561150867951
lag 189,0.01852839018098126,0.011060617091065292,0.007350854696352103,0.005745439434653288,0.004828128028724406
lag 190,0.015909361020995338,0.011337734420709494,0.007540025680380345,0.005479970886664681,0.004426179842928705
lag 191,0.019764300954746693,0.010450621625928235,0.00790736175190935,0.005813289381044305,0.004365650847414388
lag 192,0.017826263062182265,0.010374543065254212,0.00736183025580352,0.005739505747821618,0.004451498483158439
lag 193,0.02079831184967091,0.01095780570149066,0.007639145685690297,0.005591757586242921,0.004265657751119246
lag 194,0.018184188064890413,0.010171407621175575,0.007185384813768961,0.005342518881795802,0.004179131303827783
lag 195,0.019229286259164306,0.011267568204039052,0.007283970561331474,0.005208965470504902,0.004783179050174438
